log_id,sensor_id,shipment_id,recorded_at,temperature_c,battery_level,signal_strength,network_status,batch_id,product_type,min_temperature_c,max_temperature_c,calibration_date,expiry_date,calibration_error,status,calibration_valid,missing_flag,offline_flag,previous_temperature,temperature_jump,noise_flag,temperature_original,processing_method,evidence_status,calibration_issue,noise_issue,missing_issue,offline_issue,evidence_reason
11272,S098,SHP0274,2026-08-04 15:02:00,4.800319200689628,97.35,77,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,5.748055477128522,0.9477362764388948,False,4.800319200689628,Original,Reliable,False,False,False,False,No issue
11273,S098,SHP0274,2026-08-04 15:07:00,4.712606405935554,72.49,72,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,4.800319200689628,0.0877127947540739,False,4.712606405935554,Original,Reliable,False,False,False,False,No issue
11274,S098,SHP0274,2026-08-04 15:12:00,5.313386259329894,74.57,97,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,4.712606405935554,0.6007798533943403,False,5.313386259329894,Original,Reliable,False,False,False,False,No issue
11275,S098,SHP0274,2026-08-04 15:17:00,5.28330648786296,75.78,79,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,5.313386259329894,0.030079771466933636,False,5.28330648786296,Original,Reliable,False,False,False,False,No issue
11276,S098,SHP0274,2026-08-04 15:22:00,5.310270119846276,70.87,71,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,5.28330648786296,0.02696363198331575,False,5.310270119846276,Original,Reliable,False,False,False,False,No issue
11277,S098,SHP0274,2026-08-04 15:27:00,5.755712981700101,77.35,93,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,5.310270119846276,0.44544286185382465,False,5.755712981700101,Original,Reliable,False,False,False,False,No issue
11278,S098,SHP0274,2026-08-04 15:32:00,5.004547963519397,80.1,96,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,5.755712981700101,0.7511650181807035,False,5.004547963519397,Original,Reliable,False,False,False,False,No issue
11279,S098,SHP0274,2026-08-04 15:37:00,5.170462623858474,77.37,99,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,5.004547963519397,0.16591466033907665,False,5.170462623858474,Original,Reliable,False,False,False,False,No issue
11280,S098,SHP0274,2026-08-04 15:42:00,4.60784469940661,86.14,94,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,5.170462623858474,0.5626179244518639,False,4.60784469940661,Original,Reliable,False,False,False,False,No issue
11281,S098,SHP0274,2026-08-04 15:47:00,5.854128449590383,90.91,99,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,4.60784469940661,1.246283750183773,False,5.854128449590383,Original,Reliable,False,False,False,False,No issue
11282,S098,SHP0274,2026-08-04 15:52:00,4.865382031516355,77.3,97,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,5.854128449590383,0.9887464180740277,False,4.865382031516355,Original,Reliable,False,False,False,False,No issue
11283,S098,SHP0274,2026-08-04 15:57:00,4.876713628735668,72.19,92,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,4.865382031516355,0.011331597219312428,False,4.876713628735668,Original,Reliable,False,False,False,False,No issue
11284,S098,SHP0274,2026-08-04 16:02:00,4.861300043596703,77.79,74,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,4.876713628735668,0.015413585138964514,False,4.861300043596703,Original,Reliable,False,False,False,False,No issue
11285,S098,SHP0274,2026-08-04 16:07:00,4.7420416565422645,87.98,81,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,4.861300043596703,0.11925838705443859,False,4.7420416565422645,Original,Reliable,False,False,False,False,No issue
11286,S098,SHP0274,2026-08-04 16:12:00,4.70822518046094,85.07,90,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,4.7420416565422645,0.03381647608132443,False,4.70822518046094,Original,Reliable,False,False,False,False,No issue
11287,S098,SHP0274,2026-08-04 16:17:00,4.79051828684419,81.4,82,Online,B0274,Chilled,2.0,8.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,4.70822518046094,0.08229310638324971,False,4.79051828684419,Original,Reliable,False,False,False,False,No issue
15848,S098,SHP0379,2026-08-06 06:51:00,-20.37216637348757,89.66,97,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,,,False,-20.37216637348757,Original,Reliable,False,False,False,False,No issue
15849,S098,SHP0379,2026-08-06 06:56:00,-20.560233759282823,91.17,78,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.37216637348757,0.18806738579525373,False,-20.560233759282823,Original,Reliable,False,False,False,False,No issue
15850,S098,SHP0379,2026-08-06 07:01:00,-20.24735148425689,85.84,85,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.560233759282823,0.3128822750259346,False,-20.24735148425689,Original,Reliable,False,False,False,False,No issue
15851,S098,SHP0379,2026-08-06 07:06:00,-20.26675434064062,95.65,76,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.24735148425689,0.019402856383731404,False,-20.26675434064062,Original,Reliable,False,False,False,False,No issue
15852,S098,SHP0379,2026-08-06 07:11:00,-21.591635715239008,98.38,70,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.26675434064062,1.3248813745983874,False,-21.591635715239008,Original,Reliable,False,False,False,False,No issue
15853,S098,SHP0379,2026-08-06 07:16:00,-21.44393579570796,80.32,99,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.591635715239008,0.14769991953104622,False,-21.44393579570796,Original,Reliable,False,False,False,False,No issue
15854,S098,SHP0379,2026-08-06 07:21:00,-21.40151512618545,93.06,94,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.44393579570796,0.042420669522510224,False,-21.40151512618545,Original,Reliable,False,False,False,False,No issue
15855,S098,SHP0379,2026-08-06 07:26:00,-21.377576257332976,75.5,91,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.40151512618545,0.023938868852475537,False,-21.377576257332976,Original,Reliable,False,False,False,False,No issue
15856,S098,SHP0379,2026-08-06 07:31:00,-20.870619054295844,75.57,71,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.377576257332976,0.5069572030371319,False,-20.870619054295844,Original,Reliable,False,False,False,False,No issue
15857,S098,SHP0379,2026-08-06 07:36:00,-21.226721380838327,70.87,84,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.870619054295844,0.35610232654248364,False,-21.226721380838327,Original,Reliable,False,False,False,False,No issue
15858,S098,SHP0379,2026-08-06 07:41:00,-20.170960583694992,95.82,82,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.226721380838327,1.0557607971433356,False,-20.170960583694992,Original,Reliable,False,False,False,False,No issue
15859,S098,SHP0379,2026-08-06 07:46:00,-20.238128047167343,80.02,85,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.170960583694992,0.06716746347235159,False,-20.238128047167343,Original,Reliable,False,False,False,False,No issue
15860,S098,SHP0379,2026-08-06 07:51:00,-21.002584637631617,84.11,94,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.238128047167343,0.7644565904642739,False,-21.002584637631617,Original,Reliable,False,False,False,False,No issue
15861,S098,SHP0379,2026-08-06 07:56:00,-20.217869513540084,72.56,85,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.002584637631617,0.7847151240915338,False,-20.217869513540084,Original,Reliable,False,False,False,False,No issue
15862,S098,SHP0379,2026-08-06 08:01:00,-20.40474614910392,97.43,97,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.217869513540084,0.18687663556383782,False,-20.40474614910392,Original,Reliable,False,False,False,False,No issue
15863,S098,SHP0379,2026-08-06 08:06:00,-21.180282623670905,90.41,87,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.40474614910392,0.7755364745669837,False,-21.180282623670905,Original,Reliable,False,False,False,False,No issue
15864,S098,SHP0379,2026-08-06 08:11:00,-21.803686137610224,98.24,73,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.180282623670905,0.6234035139393193,False,-21.803686137610224,Original,Reliable,False,False,False,False,No issue
15865,S098,SHP0379,2026-08-06 08:16:00,-21.08718735398429,75.47,89,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.803686137610224,0.7164987836259336,False,-21.08718735398429,Original,Reliable,False,False,False,False,No issue
15866,S098,SHP0379,2026-08-06 08:21:00,-21.25784885243139,91.56,98,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.08718735398429,0.17066149844709955,False,-21.25784885243139,Original,Reliable,False,False,False,False,No issue
15867,S098,SHP0379,2026-08-06 08:26:00,-20.917397749941667,72.85,99,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.25784885243139,0.3404511024897232,False,-20.917397749941667,Original,Reliable,False,False,False,False,No issue
15868,S098,SHP0379,2026-08-06 08:31:00,-20.9643086852501,87.1,76,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.917397749941667,0.046910935308432045,False,-20.9643086852501,Original,Reliable,False,False,False,False,No issue
15869,S098,SHP0379,2026-08-06 08:36:00,-20.97479293644031,75.63,74,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.9643086852501,0.010484251190209903,False,-20.97479293644031,Original,Reliable,False,False,False,False,No issue
15870,S098,SHP0379,2026-08-06 08:41:00,-20.790526103448336,77.61,84,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.97479293644031,0.18426683299197322,False,-20.790526103448336,Original,Reliable,False,False,False,False,No issue
15871,S098,SHP0379,2026-08-06 08:46:00,-21.48500877883347,89.34,89,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.790526103448336,0.6944826753851352,False,-21.48500877883347,Original,Reliable,False,False,False,False,No issue
15872,S098,SHP0379,2026-08-06 08:51:00,-20.83545588897212,98.96,86,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.48500877883347,0.6495528898613507,False,-20.83545588897212,Original,Reliable,False,False,False,False,No issue
15873,S098,SHP0379,2026-08-06 08:56:00,-21.1758464612068,90.17,100,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.83545588897212,0.3403905722346785,False,-21.1758464612068,Original,Reliable,False,False,False,False,No issue
15874,S098,SHP0379,2026-08-06 09:01:00,-20.920007120054525,92.09,92,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.1758464612068,0.25583934115227436,False,-20.920007120054525,Original,Reliable,False,False,False,False,No issue
15875,S098,SHP0379,2026-08-06 09:06:00,-20.617036061907125,97.28,76,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.920007120054525,0.3029710581473992,False,-20.617036061907125,Original,Reliable,False,False,False,False,No issue
15876,S098,SHP0379,2026-08-06 09:11:00,-21.489759909288413,84.95,77,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.617036061907125,0.8727238473812875,False,-21.489759909288413,Original,Reliable,False,False,False,False,No issue
15877,S098,SHP0379,2026-08-06 09:16:00,-21.112517461067828,85.02,99,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.489759909288413,0.37724244822058495,False,-21.112517461067828,Original,Reliable,False,False,False,False,No issue
15878,S098,SHP0379,2026-08-06 09:21:00,-21.047413693611546,80.03,70,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.112517461067828,0.06510376745628221,False,-21.047413693611546,Original,Reliable,False,False,False,False,No issue
15879,S098,SHP0379,2026-08-06 09:26:00,-21.205707588628258,85.15,92,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.047413693611546,0.15829389501671187,False,-21.205707588628258,Original,Reliable,False,False,False,False,No issue
15880,S098,SHP0379,2026-08-06 09:31:00,-20.640068201546818,84.68,70,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.205707588628258,0.5656393870814398,False,-20.640068201546818,Original,Reliable,False,False,False,False,No issue
15881,S098,SHP0379,2026-08-06 09:36:00,-21.288155343520188,92.75,72,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.640068201546818,0.6480871419733703,False,-21.288155343520188,Original,Reliable,False,False,False,False,No issue
15882,S098,SHP0379,2026-08-06 09:41:00,-21.222160159776937,94.08,90,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.288155343520188,0.06599518374325086,False,-21.222160159776937,Original,Reliable,False,False,False,False,No issue
15883,S098,SHP0379,2026-08-06 09:46:00,-21.283967653180827,95.35,82,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.222160159776937,0.061807493403890135,False,-21.283967653180827,Original,Reliable,False,False,False,False,No issue
15884,S098,SHP0379,2026-08-06 09:51:00,-20.56317783542448,73.57,81,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.283967653180827,0.7207898177563479,False,-20.56317783542448,Original,Reliable,False,False,False,False,No issue
15885,S098,SHP0379,2026-08-06 09:56:00,-21.196977644964885,94.56,70,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.56317783542448,0.633799809540406,False,-21.196977644964885,Original,Reliable,False,False,False,False,No issue
15886,S098,SHP0379,2026-08-06 10:01:00,-20.81598184364658,71.22,78,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.196977644964885,0.38099580131830635,False,-20.81598184364658,Original,Reliable,False,False,False,False,No issue
15887,S098,SHP0379,2026-08-06 10:06:00,-20.20971795950797,98.97,71,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.81598184364658,0.6062638841386097,False,-20.20971795950797,Original,Reliable,False,False,False,False,No issue
15888,S098,SHP0379,2026-08-06 10:11:00,-21.029927368140235,76.15,86,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.20971795950797,0.820209408632266,False,-21.029927368140235,Original,Reliable,False,False,False,False,No issue
15889,S098,SHP0379,2026-08-06 10:16:00,-20.555175727986736,90.42,87,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.029927368140235,0.47475164015349947,False,-20.555175727986736,Original,Reliable,False,False,False,False,No issue
15890,S098,SHP0379,2026-08-06 10:21:00,-20.33145836636275,83.24,79,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.555175727986736,0.22371736162398648,False,-20.33145836636275,Original,Reliable,False,False,False,False,No issue
15891,S098,SHP0379,2026-08-06 10:26:00,-20.589123375983835,78.07,93,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.33145836636275,0.2576650096210855,False,-20.589123375983835,Original,Reliable,False,False,False,False,No issue
15892,S098,SHP0379,2026-08-06 10:31:00,-21.006720526391096,94.17,76,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.589123375983835,0.41759715040726064,False,-21.006720526391096,Original,Reliable,False,False,False,False,No issue
15893,S098,SHP0379,2026-08-06 10:36:00,-20.74315689640056,77.63,77,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.006720526391096,0.26356362999053573,False,-20.74315689640056,Original,Reliable,False,False,False,False,No issue
15894,S098,SHP0379,2026-08-06 10:41:00,-21.514951437254137,93.06,96,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.74315689640056,0.7717945408535769,False,-21.514951437254137,Original,Reliable,False,False,False,False,No issue
15895,S098,SHP0379,2026-08-06 10:46:00,-21.312017263259985,76.39,84,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.514951437254137,0.20293417399415148,False,-21.312017263259985,Original,Reliable,False,False,False,False,No issue
15896,S098,SHP0379,2026-08-06 10:51:00,-21.24187007265277,95.98,99,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.312017263259985,0.07014719060721575,False,-21.24187007265277,Original,Reliable,False,False,False,False,No issue
15897,S098,SHP0379,2026-08-06 10:56:00,-20.103755151930287,78.54,91,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.24187007265277,1.138114920722483,False,-20.103755151930287,Original,Reliable,False,False,False,False,No issue
15898,S098,SHP0379,2026-08-06 11:01:00,-21.325033805702105,70.22,91,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.103755151930287,1.2212786537718188,False,-21.325033805702105,Original,Reliable,False,False,False,False,No issue
15899,S098,SHP0379,2026-08-06 11:06:00,-21.33099070050473,96.33,79,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.325033805702105,0.005956894802626067,False,-21.33099070050473,Original,Reliable,False,False,False,False,No issue
15900,S098,SHP0379,2026-08-06 11:11:00,-21.417568392099597,73.88,89,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.33099070050473,0.08657769159486506,False,-21.417568392099597,Original,Reliable,False,False,False,False,No issue
15901,S098,SHP0379,2026-08-06 11:16:00,-20.77607529522769,85.42,75,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.417568392099597,0.6414930968719048,False,-20.77607529522769,Original,Reliable,False,False,False,False,No issue
15902,S098,SHP0379,2026-08-06 11:21:00,-20.942951442932447,70.3,89,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.77607529522769,0.16687614770475534,False,-20.942951442932447,Original,Reliable,False,False,False,False,No issue
15903,S098,SHP0379,2026-08-06 11:26:00,-20.565296409189376,96.01,73,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.942951442932447,0.3776550337430713,False,-20.565296409189376,Original,Reliable,False,False,False,False,No issue
15904,S098,SHP0379,2026-08-06 11:31:00,-20.73149613356906,96.07,87,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.565296409189376,0.166199724379684,False,-20.73149613356906,Original,Reliable,False,False,False,False,No issue
15905,S098,SHP0379,2026-08-06 11:36:00,-21.552155938689623,77.35,86,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.73149613356906,0.8206598051205631,False,-21.552155938689623,Original,Reliable,False,False,False,False,No issue
15906,S098,SHP0379,2026-08-06 11:41:00,-21.32291110800415,93.58,91,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.552155938689623,0.22924483068547374,False,-21.32291110800415,Original,Reliable,False,False,False,False,No issue
15907,S098,SHP0379,2026-08-06 11:46:00,-20.453868500689676,99.58,95,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.32291110800415,0.8690426073144728,False,-20.453868500689676,Original,Reliable,False,False,False,False,No issue
15908,S098,SHP0379,2026-08-06 11:51:00,-21.08131929783072,92.18,77,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.453868500689676,0.6274507971410443,False,-21.08131929783072,Original,Reliable,False,False,False,False,No issue
15909,S098,SHP0379,2026-08-06 11:56:00,-20.5249632727928,82.84,72,Online,B0379,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.08131929783072,0.5563560250379211,False,-20.5249632727928,Original,Reliable,False,False,False,False,No issue
20791,S098,SHP0491,2026-08-02 09:30:00,-21.118371016083504,75.55,70,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,,,False,-21.118371016083504,Original,Reliable,False,False,False,False,No issue
20792,S098,SHP0491,2026-08-02 09:35:00,-21.504257646395462,91.17,73,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.118371016083504,0.38588663031195836,False,-21.504257646395462,Original,Reliable,False,False,False,False,No issue
20793,S098,SHP0491,2026-08-02 09:40:00,-20.74156762494491,99.95,92,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.504257646395462,0.7626900214505525,False,-20.74156762494491,Original,Reliable,False,False,False,False,No issue
20794,S098,SHP0491,2026-08-02 09:45:00,-20.806671728549645,99.26,97,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.74156762494491,0.06510410360473529,False,-20.806671728549645,Original,Reliable,False,False,False,False,No issue
20795,S098,SHP0491,2026-08-02 09:50:00,-20.72171211966197,83.59,76,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.806671728549645,0.08495960888767584,False,-20.72171211966197,Original,Reliable,False,False,False,False,No issue
20796,S098,SHP0491,2026-08-02 09:55:00,-21.307228142185743,95.01,77,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.72171211966197,0.5855160225237732,False,-21.307228142185743,Original,Reliable,False,False,False,False,No issue
20797,S098,SHP0491,2026-08-02 10:00:00,-21.79343027124586,94.34,85,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.307228142185743,0.4862021290601177,False,-21.79343027124586,Original,Reliable,False,False,False,False,No issue
20798,S098,SHP0491,2026-08-02 10:05:00,-20.813067548141746,71.33,91,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.79343027124586,0.9803627231041148,False,-20.813067548141746,Original,Reliable,False,False,False,False,No issue
20799,S098,SHP0491,2026-08-02 10:10:00,-21.265645085851887,96.57,96,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.813067548141746,0.4525775377101411,False,-21.265645085851887,Original,Reliable,False,False,False,False,No issue
20800,S098,SHP0491,2026-08-02 10:15:00,-21.35626725329828,72.93,70,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.265645085851887,0.09062216744639429,False,-21.35626725329828,Original,Reliable,False,False,False,False,No issue
20801,S098,SHP0491,2026-08-02 10:20:00,-21.50282122985738,98.32,98,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.35626725329828,0.14655397655909752,False,-21.50282122985738,Original,Reliable,False,False,False,False,No issue
20802,S098,SHP0491,2026-08-02 10:25:00,-21.11012901123486,75.15,88,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.50282122985738,0.3926922186225177,False,-21.11012901123486,Original,Reliable,False,False,False,False,No issue
20803,S098,SHP0491,2026-08-02 10:30:00,-20.36906908117981,72.3,75,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.11012901123486,0.7410599300550516,False,-20.36906908117981,Original,Reliable,False,False,False,False,No issue
20804,S098,SHP0491,2026-08-02 10:35:00,-21.202179808542205,99.38,95,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.36906908117981,0.8331107273623957,False,-21.202179808542205,Original,Reliable,False,False,False,False,No issue
20805,S098,SHP0491,2026-08-02 10:40:00,-21.43592121766677,95.59,89,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.202179808542205,0.23374140912456554,False,-21.43592121766677,Original,Reliable,False,False,False,False,No issue
20806,S098,SHP0491,2026-08-02 10:45:00,-20.73922663958799,95.95,99,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.43592121766677,0.6966945780787803,False,-20.73922663958799,Original,Reliable,False,False,False,False,No issue
20807,S098,SHP0491,2026-08-02 10:50:00,-20.930875088091486,91.78,100,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.73922663958799,0.19164844850349638,False,-20.930875088091486,Original,Reliable,False,False,False,False,No issue
20808,S098,SHP0491,2026-08-02 10:55:00,-21.847720547075284,77.83,98,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.930875088091486,0.9168454589837971,False,-21.847720547075284,Original,Reliable,False,False,False,False,No issue
20809,S098,SHP0491,2026-08-02 11:00:00,-20.735061472098685,82.48,70,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-21.847720547075284,1.112659074976598,False,-20.735061472098685,Original,Reliable,False,False,False,False,No issue
20810,S098,SHP0491,2026-08-02 11:05:00,-20.14861289259936,85.73,76,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.735061472098685,0.5864485794993257,False,-20.14861289259936,Original,Reliable,False,False,False,False,No issue
20811,S098,SHP0491,2026-08-02 11:10:00,-22.040214370971608,78.1,80,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-20.14861289259936,1.8916014783722481,False,-22.040214370971608,Original,Reliable,False,False,False,False,No issue
20812,S098,SHP0491,2026-08-02 11:15:00,-21.49428240960885,87.81,92,Online,B0491,Frozen,-25.0,-18.0,2026-01-13,2027-01-13,0.105,Valid,True,False,False,-22.040214370971608,0.5459319613627578,False,-21.49428240960885,Original,Reliable,False,False,False,False,No issue
