shipment_id,strategy,cost,delivery_time_minutes,emissions_kg,reliability,cost_score,delivery_time_minutes_score,emissions_kg_score,reliability_score,overall_score
SHP0466,Fast,224.10000000000002,114.75,172.64000000000001,0.94,68.49894291754757,88.91129032258065,65.82278481012658,94.0,80.71711527205737
SHP0467,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0468,Fast,170.10000000000002,99.75,131.04000000000002,0.94,81.18393234672304,95.63172043010752,78.01218940459447,94.0,88.00635107512653
SHP0469,Fast,256.5,123.75,197.6,0.94,60.887949260042284,84.87903225806451,58.50914205344586,94.0,76.34357379021587
SHP0470,Fast,243.00000000000003,120.0,187.20000000000002,0.94,64.05919661733616,86.55913978494624,61.556493202062825,94.0,78.16588274098316
SHP0471,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0472,Fast,226.8,115.5,174.72000000000003,0.94,67.8646934460888,88.5752688172043,65.21331458040318,94.0,80.35265348190391
SHP0473,Fast,186.3,104.25,143.52,0.94,77.3784355179704,93.61559139784946,74.3553680262541,94.0,85.81958033420578
SHP0474,Fast,240.3,119.25,185.12,0.94,64.69344608879493,86.89516129032258,62.16596343178622,94.0,78.53034453113662
SHP0475,Fast,307.8,138.0,237.12,0.94,48.83720930232558,78.49462365591397,46.92920768870136,94.0,69.41879977730017
SHP0476,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0477,Fast,170.10000000000002,99.75,131.04000000000002,0.94,81.18393234672304,95.63172043010752,78.01218940459447,94.0,88.00635107512653
SHP0478,Fast,391.5,161.25,301.6,0.94,29.175475687103603,68.07795698924731,28.035630567276137,94.0,58.120484282542954
SHP0479,Fast,264.6,126.0,203.84000000000003,0.94,58.985200845665965,83.87096774193549,56.68073136427566,94.0,75.25018841975549
SHP0480,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0481,Fast,207.9,110.25,160.16,0.94,72.30443974630022,90.92741935483872,69.47960618846695,94.0,82.90388601297812
SHP0482,Fast,248.4,121.5,191.36000000000004,0.94,62.79069767441862,85.88709677419355,60.337552742616026,94.0,77.43695916067625
SHP0483,Fast,291.6,133.5,224.64000000000001,0.94,52.64270613107822,80.51075268817203,50.58602906704173,94.0,71.60557051822092
SHP0484,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0485,Fast,148.5,93.75,114.4,0.94,86.25792811839324,98.31989247311827,82.88795124238162,94.0,90.9220453963542
SHP0486,Fast,499.50000000000006,191.25,384.8,0.94,3.805496828752639,54.63709677419355,3.6568213783403705,94.0,43.542012676404624
SHP0487,Fast,337.5,146.25,260.0,0.94,41.86046511627908,74.79838709677419,40.225035161744024,94.0,65.40972008561212
SHP0488,Fast,291.6,133.5,224.64000000000001,0.94,52.64270613107822,80.51075268817203,50.58602906704173,94.0,71.60557051822092
SHP0489,Fast,283.5,131.25,218.4,0.94,54.545454545454554,81.51881720430107,52.414439756211905,94.0,72.69895588868128
SHP0490,Fast,180.9,102.75,139.36,0.94,78.64693446088795,94.28763440860214,75.5743084857009,94.0,86.5485039145127
SHP0491,Fast,180.9,102.75,139.36,0.94,78.64693446088795,94.28763440860214,75.5743084857009,94.0,86.5485039145127
SHP0492,Fast,180.9,102.75,139.36,0.94,78.64693446088795,94.28763440860214,75.5743084857009,94.0,86.5485039145127
SHP0493,Fast,167.4,99.0,128.96,0.94,81.81818181818183,95.96774193548387,78.62165963431788,94.0,88.37081286528
SHP0494,Fast,248.4,121.5,191.36000000000004,0.94,62.79069767441862,85.88709677419355,60.337552742616026,94.0,77.43695916067625
SHP0495,Fast,216.0,112.5,166.4,0.94,70.40169133192389,89.91935483870968,67.65119549929676,94.0,81.81050064251774
SHP0496,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0497,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0498,Fast,191.70000000000002,105.75,147.68,0.94,76.10993657505286,92.94354838709677,73.13642756680731,94.0,85.09065675389887
SHP0499,Fast,394.20000000000005,162.0,303.68000000000006,0.94,28.541226215644816,67.74193548387096,27.42616033755273,94.0,57.75602249238949
SHP0500,Fast,218.70000000000002,113.25,168.48,0.94,69.76744186046511,89.58333333333334,67.04172526957338,94.0,81.4460388523643
SHP0001,Eco,158.4,189.6,98.56,0.84,83.9323467230444,55.376344086021504,87.52930145335208,84.0,77.5330329929369
SHP0002,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0003,Eco,214.20000000000002,226.79999999999998,133.28,0.84,70.8245243128964,38.70967741935484,77.35583684950772,84.0,68.05471780296435
SHP0004,Eco,145.8,181.2,90.71999999999998,0.84,86.89217758985201,59.13978494623656,89.82653539615566,84.0,79.67329771325328
SHP0005,Eco,253.8,253.2,157.92000000000002,0.84,61.52219873150106,26.88172043010753,70.13595874355369,84.0,61.32817153911289
SHP0006,Eco,192.6,212.4,119.84,0.84,75.89852008456658,45.16129032258064,81.29395218002814,84.0,71.72374303779243
SHP0007,Eco,176.4,201.6,109.76,0.84,79.70401691331924,50.0,84.24753867791843,84.0,74.47551196391349
SHP0008,Eco,244.8,247.2,152.32,0.84,63.63636363636363,29.56989247311828,71.77684013127052,84.0,62.85693205362459
SHP0009,Eco,108.0,156.0,67.19999999999999,0.84,95.77167019027483,70.43010752688171,96.71823722456634,84.0,86.0940918742024
SHP0010,Eco,126.0,168.0,78.39999999999999,0.84,91.5433403805497,65.05376344086021,93.43647444913269,84.0,83.03657084517901
SHP0011,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0012,Eco,151.20000000000002,184.79999999999998,94.08,0.84,85.62367864693445,57.52688172043011,88.84200656352556,84.0,78.75604140454625
SHP0013,Eco,118.8,163.2,73.92,0.84,93.23467230443974,67.20430107526883,94.74917955930614,84.0,84.25957925678837
SHP0014,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0015,Eco,207.0,222.0,128.79999999999998,0.84,72.51585623678648,40.86021505376344,78.6685419596812,84.0,69.27772621457372
SHP0016,Eco,160.20000000000002,190.79999999999998,99.67999999999999,0.84,83.50951374207187,54.83870967741936,87.20112517580873,84.0,77.22728089003455
SHP0017,Eco,160.20000000000002,190.79999999999998,99.67999999999999,0.84,83.50951374207187,54.83870967741936,87.20112517580873,84.0,77.22728089003455
SHP0018,Eco,221.4,231.6,137.76,0.84,69.13319238900635,36.55913978494624,76.04313173933429,84.0,66.831709391355
SHP0019,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0020,Eco,131.4,171.6,81.76,0.84,90.27484143763213,63.44086021505376,92.45194561650258,84.0,82.11931453647199
SHP0021,Eco,167.4,195.6,104.16,0.84,81.81818181818183,52.68817204301075,85.88842006563524,84.0,76.0042724784252
SHP0022,Eco,122.4,165.6,76.16,0.84,92.38900634249472,66.12903225806451,94.0928270042194,84.0,83.64807505098369
SHP0023,Eco,198.0,216.0,123.19999999999999,0.84,74.63002114164905,43.548387096774185,80.30942334739804,84.0,70.80648672908542
SHP0024,Eco,221.4,231.6,137.76,0.84,69.13319238900635,36.55913978494624,76.04313173933429,84.0,66.831709391355
SHP0025,Eco,154.8,187.2,96.32,0.84,84.77801268498942,56.451612903225815,88.18565400843882,84.0,78.14453719874157
SHP0026,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0027,Eco,189.0,210.0,117.6,0.84,76.74418604651163,46.236559139784944,81.95030473511487,84.0,72.33524724359712
SHP0028,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0029,Eco,264.6,260.4,164.64000000000001,0.84,58.985200845665965,23.65591397849463,68.16690107829348,84.0,59.49365892169885
SHP0030,Eco,113.4,159.6,70.56,0.84,94.5031712473573,68.81720430107528,95.73370839193625,84.0,85.1768355654954
SHP0031,Eco,118.8,163.2,73.92,0.84,93.23467230443974,67.20430107526883,94.74917955930614,84.0,84.25957925678837
SHP0032,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0033,Eco,165.6,194.4,103.04,0.84,82.24101479915433,53.2258064516129,86.21659634317862,84.0,76.31002458132754
SHP0034,Eco,113.4,159.6,70.56,0.84,94.5031712473573,68.81720430107528,95.73370839193625,84.0,85.1768355654954
SHP0035,Eco,153.0,186.0,95.19999999999999,0.84,85.20084566596195,56.98924731182795,88.51383028598218,84.0,78.45028930164392
SHP0036,Eco,99.0,150.0,61.599999999999994,0.84,97.88583509513742,73.11827956989248,98.35911861228318,84.0,87.62285238871411
SHP0037,Eco,190.8,211.2,118.72000000000001,0.84,76.32135306553911,45.6989247311828,81.62212845757149,84.0,72.02949514069478
SHP0038,Eco,190.8,211.2,118.72000000000001,0.84,76.32135306553911,45.6989247311828,81.62212845757149,84.0,72.02949514069478
SHP0039,Eco,203.4,219.6,126.56,0.84,73.3615221987315,41.935483870967744,79.32489451476793,84.0,69.8892304203784
SHP0040,Eco,138.6,176.4,86.24,0.84,88.58350951374206,61.29032258064515,91.13924050632912,84.0,80.89630612486263
SHP0041,Eco,145.8,181.2,90.71999999999998,0.84,86.89217758985201,59.13978494623656,89.82653539615566,84.0,79.67329771325328
SHP0042,Eco,210.6,224.4,131.04,0.84,71.67019027484145,39.78494623655913,78.01218940459447,84.0,68.66622200876904
SHP0043,Eco,126.0,168.0,78.39999999999999,0.84,91.5433403805497,65.05376344086021,93.43647444913269,84.0,83.03657084517901
SHP0044,Eco,210.6,224.4,131.04,0.84,71.67019027484145,39.78494623655913,78.01218940459447,84.0,68.66622200876904
SHP0045,Eco,115.2,160.79999999999998,71.67999999999999,0.84,94.08033826638477,68.27956989247312,95.40553211439288,84.0,84.87108346259305
SHP0046,Eco,243.0,246.0,151.2,0.84,64.05919661733616,30.107526881720425,72.10501640881388,84.0,63.16268415652692
SHP0047,Eco,189.0,210.0,117.6,0.84,76.74418604651163,46.236559139784944,81.95030473511487,84.0,72.33524724359712
SHP0048,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0049,Eco,122.4,165.6,76.16,0.84,92.38900634249472,66.12903225806451,94.0928270042194,84.0,83.64807505098369
SHP0050,Eco,133.20000000000002,172.79999999999998,82.88,0.84,89.8520084566596,62.90322580645162,92.12376933895922,84.0,81.81356243356966
SHP0051,Eco,140.4,177.6,87.36,0.84,88.16067653276957,60.752688172043015,90.81106422878574,84.0,80.5905540219603
SHP0052,Eco,187.20000000000002,208.79999999999998,116.47999999999999,0.84,77.16701902748414,46.7741935483871,82.27848101265825,84.0,72.64099934649947
SHP0053,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0054,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0055,Eco,183.6,206.4,114.24000000000001,0.84,78.01268498942918,47.84946236559139,82.93483356774496,84.0,73.25250355230413
SHP0056,Eco,199.8,217.2,124.32000000000001,0.84,74.20718816067652,43.01075268817204,79.98124706985466,84.0,70.50073462618307
SHP0057,Eco,208.8,223.2,129.92000000000002,0.84,72.09302325581395,40.322580645161295,78.34036568213783,84.0,68.97197411167137
SHP0058,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0059,Eco,99.0,150.0,61.599999999999994,0.84,97.88583509513742,73.11827956989248,98.35911861228318,84.0,87.62285238871411
SHP0060,Eco,118.8,163.2,73.92,0.84,93.23467230443974,67.20430107526883,94.74917955930614,84.0,84.25957925678837
SHP0061,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0062,Eco,176.4,201.6,109.76,0.84,79.70401691331924,50.0,84.24753867791843,84.0,74.47551196391349
SHP0063,Eco,133.20000000000002,172.79999999999998,82.88,0.84,89.8520084566596,62.90322580645162,92.12376933895922,84.0,81.81356243356966
SHP0064,Eco,264.6,260.4,164.64000000000001,0.84,58.985200845665965,23.65591397849463,68.16690107829348,84.0,59.49365892169885
SHP0065,Eco,149.4,183.6,92.96000000000001,0.84,86.04651162790698,58.06451612903226,89.17018284106892,84.0,79.0617935074486
SHP0066,Eco,169.20000000000002,196.79999999999998,105.28,0.84,81.3953488372093,52.150537634408614,85.56024378809188,84.0,75.69852037552286
SHP0067,Eco,144.0,180.0,89.6,0.84,87.31501057082453,59.67741935483871,90.15471167369903,84.0,79.97904981615561
SHP0068,Eco,219.6,230.39999999999998,136.64000000000001,0.84,69.55602536997885,37.09677419354839,76.37130801687762,84.0,67.13746149425734
SHP0069,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0070,Eco,127.8,169.2,79.52,0.84,91.12050739957716,64.51612903225806,93.10829817158933,84.0,82.73081874227667
SHP0071,Eco,142.20000000000002,178.79999999999998,88.48,0.84,87.73784355179703,60.215053763440864,90.48288795124238,84.0,80.28480191905795
SHP0072,Eco,198.0,216.0,123.19999999999999,0.84,74.63002114164905,43.548387096774185,80.30942334739804,84.0,70.80648672908542
SHP0073,Eco,192.6,212.4,119.84,0.84,75.89852008456658,45.16129032258064,81.29395218002814,84.0,71.72374303779243
SHP0074,Eco,216.0,228.0,134.39999999999998,0.84,70.40169133192389,38.17204301075269,77.02766057196438,84.0,67.74896570006202
SHP0075,Eco,142.20000000000002,178.79999999999998,88.48,0.84,87.73784355179703,60.215053763440864,90.48288795124238,84.0,80.28480191905795
SHP0076,Eco,106.2,154.79999999999998,66.08,0.84,96.19450317124736,70.96774193548387,97.0464135021097,84.0,86.39984397710475
SHP0077,Eco,160.20000000000002,190.79999999999998,99.67999999999999,0.84,83.50951374207187,54.83870967741936,87.20112517580873,84.0,77.22728089003455
SHP0078,Eco,133.20000000000002,172.79999999999998,82.88,0.84,89.8520084566596,62.90322580645162,92.12376933895922,84.0,81.81356243356966
SHP0079,Eco,207.0,222.0,128.79999999999998,0.84,72.51585623678648,40.86021505376344,78.6685419596812,84.0,69.27772621457372
SHP0080,Eco,160.20000000000002,190.79999999999998,99.67999999999999,0.84,83.50951374207187,54.83870967741936,87.20112517580873,84.0,77.22728089003455
SHP0081,Eco,176.4,201.6,109.76,0.84,79.70401691331924,50.0,84.24753867791843,84.0,74.47551196391349
SHP0082,Eco,144.0,180.0,89.6,0.84,87.31501057082453,59.67741935483871,90.15471167369903,84.0,79.97904981615561
SHP0083,Eco,163.8,193.2,101.91999999999999,0.84,82.66384778012686,53.76344086021506,86.54477262072199,84.0,76.61577668422987
SHP0084,Eco,171.0,198.0,106.39999999999999,0.84,80.9725158562368,51.61290322580645,85.23206751054853,84.0,75.39276827262051
SHP0085,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0086,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0087,Eco,190.8,211.2,118.72000000000001,0.84,76.32135306553911,45.6989247311828,81.62212845757149,84.0,72.02949514069478
SHP0088,Eco,142.20000000000002,178.79999999999998,88.48,0.84,87.73784355179703,60.215053763440864,90.48288795124238,84.0,80.28480191905795
SHP0089,Eco,124.2,166.79999999999998,77.28,0.84,91.96617336152221,65.59139784946237,93.76465072667604,84.0,83.34232294808136
SHP0090,Eco,199.8,217.2,124.32000000000001,0.84,74.20718816067652,43.01075268817204,79.98124706985466,84.0,70.50073462618307
SHP0091,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0092,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0093,Eco,160.20000000000002,190.79999999999998,99.67999999999999,0.84,83.50951374207187,54.83870967741936,87.20112517580873,84.0,77.22728089003455
SHP0094,Eco,289.8,277.2,180.32,0.84,53.06553911205074,16.129032258064516,63.57243319268636,84.0,55.21312948106609
SHP0095,Eco,257.40000000000003,255.6,160.16,0.84,60.676532769556026,25.806451612903224,69.47960618846695,84.0,60.71666733330821
SHP0096,Eco,156.6,188.4,97.44000000000001,0.84,84.35517970401692,55.91397849462365,87.85747773089545,84.0,77.83878509583924
SHP0097,Eco,243.0,246.0,151.2,0.84,64.05919661733616,30.107526881720425,72.10501640881388,84.0,63.16268415652692
SHP0098,Eco,102.60000000000001,152.4,63.839999999999996,0.84,97.04016913319239,72.04301075268816,97.70276605719644,84.0,87.01134818290943
SHP0099,Eco,169.20000000000002,196.79999999999998,105.28,0.84,81.3953488372093,52.150537634408614,85.56024378809188,84.0,75.69852037552286
SHP0100,Eco,219.6,230.39999999999998,136.64000000000001,0.84,69.55602536997885,37.09677419354839,76.37130801687762,84.0,67.13746149425734
SHP0101,Eco,124.2,166.79999999999998,77.28,0.84,91.96617336152221,65.59139784946237,93.76465072667604,84.0,83.34232294808136
SHP0102,Eco,142.20000000000002,178.79999999999998,88.48,0.84,87.73784355179703,60.215053763440864,90.48288795124238,84.0,80.28480191905795
SHP0103,Eco,131.4,171.6,81.76,0.84,90.27484143763213,63.44086021505376,92.45194561650258,84.0,82.11931453647199
SHP0104,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0105,Eco,214.20000000000002,226.79999999999998,133.28,0.84,70.8245243128964,38.70967741935484,77.35583684950772,84.0,68.05471780296435
SHP0106,Eco,108.0,156.0,67.19999999999999,0.84,95.77167019027483,70.43010752688171,96.71823722456634,84.0,86.0940918742024
SHP0107,Eco,149.4,183.6,92.96000000000001,0.84,86.04651162790698,58.06451612903226,89.17018284106892,84.0,79.0617935074486
SHP0108,Eco,172.8,199.2,107.52000000000001,0.84,80.54968287526427,51.075268817204304,84.90389123300514,84.0,75.08701616971818
SHP0109,Eco,144.0,180.0,89.6,0.84,87.31501057082453,59.67741935483871,90.15471167369903,84.0,79.97904981615561
SHP0110,Eco,203.4,219.6,126.56,0.84,73.3615221987315,41.935483870967744,79.32489451476793,84.0,69.8892304203784
SHP0111,Eco,190.8,211.2,118.72000000000001,0.84,76.32135306553911,45.6989247311828,81.62212845757149,84.0,72.02949514069478
SHP0112,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0113,Eco,142.20000000000002,178.79999999999998,88.48,0.84,87.73784355179703,60.215053763440864,90.48288795124238,84.0,80.28480191905795
SHP0114,Eco,172.8,199.2,107.52000000000001,0.84,80.54968287526427,51.075268817204304,84.90389123300514,84.0,75.08701616971818
SHP0115,Eco,176.4,201.6,109.76,0.84,79.70401691331924,50.0,84.24753867791843,84.0,74.47551196391349
SHP0116,Eco,214.20000000000002,226.79999999999998,133.28,0.84,70.8245243128964,38.70967741935484,77.35583684950772,84.0,68.05471780296435
SHP0117,Eco,228.6,236.39999999999998,142.24,0.84,67.44186046511628,34.40860215053764,74.7304266291608,84.0,65.60870097974565
SHP0118,Eco,108.0,156.0,67.19999999999999,0.84,95.77167019027483,70.43010752688171,96.71823722456634,84.0,86.0940918742024
SHP0119,Eco,145.8,181.2,90.71999999999998,0.84,86.89217758985201,59.13978494623656,89.82653539615566,84.0,79.67329771325328
SHP0120,Eco,241.20000000000002,244.79999999999998,150.07999999999998,0.84,64.48202959830867,30.645161290322587,72.43319268635724,84.0,63.46843625942927
SHP0121,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0122,Eco,189.0,210.0,117.6,0.84,76.74418604651163,46.236559139784944,81.95030473511487,84.0,72.33524724359712
SHP0123,Eco,118.8,163.2,73.92,0.84,93.23467230443974,67.20430107526883,94.74917955930614,84.0,84.25957925678837
SHP0124,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0125,Eco,212.4,225.6,132.16,0.84,71.24735729386893,39.247311827956985,77.6840131270511,84.0,68.36046990586671
SHP0126,Eco,189.0,210.0,117.6,0.84,76.74418604651163,46.236559139784944,81.95030473511487,84.0,72.33524724359712
SHP0127,Eco,187.20000000000002,208.79999999999998,116.47999999999999,0.84,77.16701902748414,46.7741935483871,82.27848101265825,84.0,72.64099934649947
SHP0128,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0129,Eco,192.6,212.4,119.84,0.84,75.89852008456658,45.16129032258064,81.29395218002814,84.0,71.72374303779243
SHP0130,Eco,203.4,219.6,126.56,0.84,73.3615221987315,41.935483870967744,79.32489451476793,84.0,69.8892304203784
SHP0131,Eco,187.20000000000002,208.79999999999998,116.47999999999999,0.84,77.16701902748414,46.7741935483871,82.27848101265825,84.0,72.64099934649947
SHP0132,Eco,99.0,150.0,61.599999999999994,0.84,97.88583509513742,73.11827956989248,98.35911861228318,84.0,87.62285238871411
SHP0133,Eco,100.8,151.2,62.72,0.84,97.4630021141649,72.58064516129032,98.03094233473982,84.0,87.31710028581178
SHP0134,Eco,133.20000000000002,172.79999999999998,82.88,0.84,89.8520084566596,62.90322580645162,92.12376933895922,84.0,81.81356243356966
SHP0135,Eco,174.6,200.4,108.64,0.84,80.12684989429175,50.53763440860215,84.5757149554618,84.0,74.78126406681584
SHP0136,Eco,100.8,151.2,62.72,0.84,97.4630021141649,72.58064516129032,98.03094233473982,84.0,87.31710028581178
SHP0137,Eco,171.0,198.0,106.39999999999999,0.84,80.9725158562368,51.61290322580645,85.23206751054853,84.0,75.39276827262051
SHP0138,Eco,180.0,204.0,112.0,0.84,78.8583509513742,48.924731182795696,83.5911861228317,84.0,73.86400775810881
SHP0139,Eco,126.0,168.0,78.39999999999999,0.84,91.5433403805497,65.05376344086021,93.43647444913269,84.0,83.03657084517901
SHP0140,Eco,295.2,280.8,183.68,0.84,51.797040169133204,14.516129032258055,62.58790436005626,84.0,54.295873172359066
SHP0141,Eco,185.4,207.6,115.36,0.84,77.58985200845667,47.31182795698925,82.6066572902016,84.0,72.9467514494018
SHP0142,Eco,147.6,182.4,91.84,0.84,86.46934460887948,58.6021505376344,89.49835911861229,84.0,79.36754561035093
SHP0143,Eco,187.20000000000002,208.79999999999998,116.47999999999999,0.84,77.16701902748414,46.7741935483871,82.27848101265825,84.0,72.64099934649947
SHP0144,Eco,129.6,170.4,80.64,0.84,90.69767441860465,63.97849462365591,92.78012189404595,84.0,82.42506663937434
SHP0145,Eco,203.4,219.6,126.56,0.84,73.3615221987315,41.935483870967744,79.32489451476793,84.0,69.8892304203784
SHP0146,Eco,244.8,247.2,152.32,0.84,63.63636363636363,29.56989247311828,71.77684013127052,84.0,62.85693205362459
SHP0147,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0148,Eco,124.2,166.79999999999998,77.28,0.84,91.96617336152221,65.59139784946237,93.76465072667604,84.0,83.34232294808136
SHP0149,Eco,210.6,224.4,131.04,0.84,71.67019027484145,39.78494623655913,78.01218940459447,84.0,68.66622200876904
SHP0150,Eco,127.8,169.2,79.52,0.84,91.12050739957716,64.51612903225806,93.10829817158933,84.0,82.73081874227667
SHP0151,Eco,190.8,211.2,118.72000000000001,0.84,76.32135306553911,45.6989247311828,81.62212845757149,84.0,72.02949514069478
SHP0152,Eco,259.2,256.8,161.28,0.84,60.25369978858352,25.268817204301065,69.15142991092358,84.0,60.41091523040586
SHP0153,Eco,248.4,249.6,154.56,0.84,62.79069767441862,28.494623655913976,71.12048757618378,84.0,62.24542784781991
SHP0154,Eco,162.0,192.0,100.8,0.84,83.08668076109936,54.3010752688172,86.87294889826535,84.0,76.9215287871322
SHP0155,Eco,207.0,222.0,128.79999999999998,0.84,72.51585623678648,40.86021505376344,78.6685419596812,84.0,69.27772621457372
SHP0156,Eco,185.4,207.6,115.36,0.84,77.58985200845667,47.31182795698925,82.6066572902016,84.0,72.9467514494018
SHP0157,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0158,Eco,201.6,218.4,125.44,0.84,73.78435517970402,42.47311827956989,79.6530707923113,84.0,70.19498252328074
SHP0159,Eco,214.20000000000002,226.79999999999998,133.28,0.84,70.8245243128964,38.70967741935484,77.35583684950772,84.0,68.05471780296435
SHP0160,Eco,223.20000000000002,232.79999999999998,138.88,0.84,68.71035940803381,36.021505376344095,75.71495546179091,84.0,66.52595728845266
SHP0161,Eco,156.6,188.4,97.44000000000001,0.84,84.35517970401692,55.91397849462365,87.85747773089545,84.0,77.83878509583924
SHP0162,Eco,158.4,189.6,98.56,0.84,83.9323467230444,55.376344086021504,87.52930145335208,84.0,77.5330329929369
SHP0163,Eco,158.4,189.6,98.56,0.84,83.9323467230444,55.376344086021504,87.52930145335208,84.0,77.5330329929369
SHP0164,Eco,154.8,187.2,96.32,0.84,84.77801268498942,56.451612903225815,88.18565400843882,84.0,78.14453719874157
SHP0165,Eco,153.0,186.0,95.19999999999999,0.84,85.20084566596195,56.98924731182795,88.51383028598218,84.0,78.45028930164392
SHP0166,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0167,Eco,120.60000000000001,164.4,75.03999999999999,0.84,92.81183932346723,66.66666666666666,94.42100328176278,84.0,83.95382715388604
SHP0168,Eco,268.2,262.8,166.88,0.84,58.139534883720934,22.580645161290313,67.51054852320677,84.0,58.88215471589416
SHP0169,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0170,Eco,167.4,195.6,104.16,0.84,81.81818181818183,52.68817204301075,85.88842006563524,84.0,76.0042724784252
SHP0171,Eco,160.20000000000002,190.79999999999998,99.67999999999999,0.84,83.50951374207187,54.83870967741936,87.20112517580873,84.0,77.22728089003455
SHP0172,Eco,167.4,195.6,104.16,0.84,81.81818181818183,52.68817204301075,85.88842006563524,84.0,76.0042724784252
SHP0173,Eco,221.4,231.6,137.76,0.84,69.13319238900635,36.55913978494624,76.04313173933429,84.0,66.831709391355
SHP0174,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0175,Eco,185.4,207.6,115.36,0.84,77.58985200845667,47.31182795698925,82.6066572902016,84.0,72.9467514494018
SHP0176,Eco,142.20000000000002,178.79999999999998,88.48,0.84,87.73784355179703,60.215053763440864,90.48288795124238,84.0,80.28480191905795
SHP0177,Eco,156.6,188.4,97.44000000000001,0.84,84.35517970401692,55.91397849462365,87.85747773089545,84.0,77.83878509583924
SHP0178,Eco,104.4,153.6,64.96000000000001,0.84,96.61733615221988,71.50537634408603,97.37458977965308,84.0,86.7055960800071
SHP0179,Eco,135.0,174.0,84.0,0.84,89.4291754756871,62.365591397849464,91.79559306141584,84.0,81.50781033066731
SHP0180,Eco,232.20000000000002,238.79999999999998,144.48,0.84,66.59619450317123,33.333333333333336,74.07407407407408,84.0,64.99719677394096
SHP0181,Eco,189.0,210.0,117.6,0.84,76.74418604651163,46.236559139784944,81.95030473511487,84.0,72.33524724359712
SHP0182,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0183,Eco,90.0,144.0,56.0,0.84,100.0,75.80645161290323,100.0,84.0,89.15161290322581
SHP0184,Eco,122.4,165.6,76.16,0.84,92.38900634249472,66.12903225806451,94.0928270042194,84.0,83.64807505098369
