log_id,sensor_id,shipment_id,recorded_at,temperature_c,battery_level,signal_strength,network_status
11489,S006,SHP0280,2026-08-06 12:27:00,4.74917966182106,84.51,100,Online
11490,S006,SHP0280,2026-08-06 12:32:00,5.483001277980768,84.07,85,Online
11491,S006,SHP0280,2026-08-06 12:37:00,4.6744745432284285,92.41,99,Online
11492,S006,SHP0280,2026-08-06 12:42:00,5.072187256732483,73.48,94,Online
11493,S006,SHP0280,2026-08-06 12:47:00,5.090617100372398,92.8,98,Online
11494,S006,SHP0280,2026-08-06 12:52:00,5.5191666022643044,74.21,79,Online
11495,S006,SHP0280,2026-08-06 12:57:00,5.50503096278566,90.8,74,Online
11496,S006,SHP0280,2026-08-06 13:02:00,4.976998812482034,89.57,85,Online
11497,S006,SHP0280,2026-08-06 13:07:00,4.809806103524223,81.7,99,Online
11498,S006,SHP0280,2026-08-06 13:12:00,4.734466758869724,93.41,70,Online
11499,S006,SHP0280,2026-08-06 13:17:00,4.903574711013688,70.26,71,Online
11500,S006,SHP0280,2026-08-06 13:22:00,4.82638665827056,72.49,99,Online
11501,S006,SHP0280,2026-08-06 13:27:00,5.221450963743293,71.44,72,Online
11502,S006,SHP0280,2026-08-06 13:32:00,5.168123926994082,91.49,74,Online
11503,S006,SHP0280,2026-08-06 13:37:00,5.236720476458006,74.22,78,Online
11504,S006,SHP0280,2026-08-06 13:42:00,5.503713484574467,90.25,79,Online
11505,S006,SHP0280,2026-08-06 13:47:00,5.745147648560071,76.5,85,Online
11506,S006,SHP0280,2026-08-06 13:52:00,5.049865357363022,98.93,91,Online
11507,S006,SHP0280,2026-08-06 13:57:00,5.439785508558261,92.17,81,Online
11508,S006,SHP0280,2026-08-06 14:02:00,4.859335926466314,95.46,85,Online
11509,S006,SHP0280,2026-08-06 14:07:00,5.474002793433206,89.87,92,Online
11510,S006,SHP0280,2026-08-06 14:12:00,5.424603662870338,72.82,85,Online
11511,S006,SHP0280,2026-08-06 14:17:00,5.403366387977196,95.03,89,Online
11512,S006,SHP0280,2026-08-06 14:22:00,5.03762793647661,91.35,95,Online
11513,S006,SHP0280,2026-08-06 14:27:00,4.732656734403644,98.04,83,Online
11514,S006,SHP0280,2026-08-06 14:32:00,4.442188624853809,87.39,91,Online
11515,S006,SHP0280,2026-08-06 14:37:00,4.98398511699156,84.24,90,Online
11516,S006,SHP0280,2026-08-06 14:42:00,5.613205016899673,80.94,82,Online
11517,S006,SHP0280,2026-08-06 14:47:00,4.8760620394543706,83.04,89,Online
11518,S006,SHP0280,2026-08-06 14:52:00,5.314050634184022,81.96,94,Online
11519,S006,SHP0280,2026-08-06 14:57:00,5.337580560207573,83.66,94,Online
11520,S006,SHP0280,2026-08-06 15:02:00,4.886525511629131,71.22,79,Online
11521,S006,SHP0280,2026-08-06 15:07:00,5.526537935007807,91.7,89,Online
11522,S006,SHP0280,2026-08-06 15:12:00,3.836535702207798,85.72,82,Online
11523,S006,SHP0280,2026-08-06 15:17:00,4.51089988850473,75.84,77,Online
11524,S006,SHP0280,2026-08-06 15:22:00,4.633747081456616,77.98,94,Online
11525,S006,SHP0280,2026-08-06 15:27:00,4.672113990853044,88.45,70,Online
11526,S006,SHP0280,2026-08-06 15:32:00,5.134505180474358,74.57,81,Online
11527,S006,SHP0280,2026-08-06 15:37:00,5.116015121221561,94.72,99,Online
11528,S006,SHP0280,2026-08-06 15:42:00,5.157596228870003,98.35,79,Online
11529,S006,SHP0280,2026-08-06 15:47:00,5.238432597652995,81.4,91,Online
11530,S006,SHP0280,2026-08-06 15:52:00,4.61995817234174,80.94,92,Online
11531,S006,SHP0280,2026-08-06 15:57:00,4.512729573277072,83.77,94,Online
11532,S006,SHP0280,2026-08-06 16:02:00,5.158527872803145,98.72,76,Online
11533,S006,SHP0280,2026-08-06 16:07:00,4.747907170541424,73.82,75,Online
11534,S006,SHP0280,2026-08-06 16:12:00,4.371809981852811,87.38,72,Online
11535,S006,SHP0280,2026-08-06 16:17:00,5.388537713816593,77.75,94,Online
11536,S006,SHP0280,2026-08-06 16:22:00,5.558040762600919,91.1,89,Online
11537,S006,SHP0280,2026-08-06 16:27:00,5.6228643558794635,70.64,84,Online
11538,S006,SHP0280,2026-08-06 16:32:00,5.0748030885898885,78.54,92,Online
11539,S004,SHP0281,2026-08-04 08:15:00,-20.74962716161084,73.43,88,Online
11540,S004,SHP0281,2026-08-04 08:20:00,-20.452052710655234,98.34,99,Online
11541,S004,SHP0281,2026-08-04 08:25:00,-21.256566316009373,92.36,71,Online
11542,S004,SHP0281,2026-08-04 08:30:00,-20.555728926378364,71.32,73,Online
11543,S004,SHP0281,2026-08-04 08:35:00,-20.889841506342716,91.27,82,Online
11544,S004,SHP0281,2026-08-04 08:40:00,-20.634515339062965,74.54,99,Online
11545,S004,SHP0281,2026-08-04 08:45:00,-20.925562791649625,70.92,70,Online
11546,S004,SHP0281,2026-08-04 08:50:00,-20.4814973161008,74.04,71,Online
11547,S004,SHP0281,2026-08-04 08:55:00,-20.910590494983385,86.82,81,Online
11548,S004,SHP0281,2026-08-04 09:00:00,-21.593591623786967,76.27,92,Online
11549,S004,SHP0281,2026-08-04 09:05:00,-20.41922934707411,95.34,78,Online
11550,S004,SHP0281,2026-08-04 09:10:00,-21.379012296388844,80.09,99,Online
11551,S004,SHP0281,2026-08-04 09:15:00,-20.498776715902434,95.91,84,Online
11552,S004,SHP0281,2026-08-04 09:20:00,-21.03609715257613,95.62,99,Online
11553,S004,SHP0281,2026-08-04 09:25:00,-20.529595605920917,79.56,77,Online
11554,S004,SHP0281,2026-08-04 09:30:00,-20.546092554053295,85.01,86,Online
11555,S004,SHP0281,2026-08-04 09:35:00,-20.82794281027385,80.74,76,Online
11556,S004,SHP0281,2026-08-04 09:40:00,-20.796585872949148,72.68,98,Online
11557,S004,SHP0281,2026-08-04 09:45:00,-20.830948553122973,73.23,75,Online
11558,S004,SHP0281,2026-08-04 09:50:00,-21.805529902512433,82.09,88,Online
11559,S004,SHP0281,2026-08-04 09:55:00,-20.95266791244072,72.74,88,Online
11560,S004,SHP0281,2026-08-04 10:00:00,-21.44642567042876,81.53,78,Online
11561,S004,SHP0281,2026-08-04 10:05:00,-20.931525142501734,91.33,98,Online
11562,S004,SHP0281,2026-08-04 10:10:00,-21.457177018553285,82.4,99,Online
11563,S004,SHP0281,2026-08-04 10:15:00,-21.47398077649043,81.62,90,Online
11564,S004,SHP0281,2026-08-04 10:20:00,-20.35802619929844,90.36,79,Online
11565,S004,SHP0281,2026-08-04 10:25:00,-20.572221044750325,94.37,77,Online
11566,S004,SHP0281,2026-08-04 10:30:00,-21.00165703397766,96.3,70,Online
11567,S004,SHP0281,2026-08-04 10:35:00,-20.92609253990039,98.27,72,Online
11568,S004,SHP0281,2026-08-04 10:40:00,-21.099166410297205,84.85,100,Online
11569,S004,SHP0281,2026-08-04 10:45:00,-20.77204944960819,94.52,74,Online
11570,S004,SHP0281,2026-08-04 10:50:00,-21.270421746619522,82.7,83,Online
11571,S004,SHP0281,2026-08-04 10:55:00,-20.602503894852816,93.36,74,Online
11572,S004,SHP0281,2026-08-04 11:00:00,-21.101234736405644,79.31,74,Online
11573,S004,SHP0281,2026-08-04 11:05:00,-21.167938798332493,79.99,87,Online
11574,S004,SHP0281,2026-08-04 11:10:00,-20.99131479260606,96.67,97,Online
11575,S004,SHP0281,2026-08-04 11:15:00,-21.236458731970245,74.99,98,Online
11576,S004,SHP0281,2026-08-04 11:20:00,-20.86852706020141,84.94,93,Online
11577,S004,SHP0281,2026-08-04 11:25:00,-21.21494503572536,78.7,74,Online
11578,S004,SHP0281,2026-08-04 11:30:00,-20.812590558872465,94.33,71,Online
11579,S004,SHP0281,2026-08-04 11:35:00,-20.51359738443541,96.42,92,Online
11580,S004,SHP0281,2026-08-04 11:40:00,-21.28772867472327,89.73,91,Online
11581,S004,SHP0281,2026-08-04 11:45:00,-21.05223018291807,86.38,70,Online
11582,S004,SHP0281,2026-08-04 11:50:00,-20.815467714785832,71.49,91,Online
11583,S004,SHP0281,2026-08-04 11:55:00,-21.174342941992563,90.0,79,Online
11584,S004,SHP0281,2026-08-04 12:00:00,-20.814271775669333,93.7,82,Online
11585,S004,SHP0281,2026-08-04 12:05:00,-20.777840455739305,72.58,80,Online
11586,S004,SHP0281,2026-08-04 12:10:00,-20.56669528948228,86.78,70,Online
11587,S004,SHP0281,2026-08-04 12:15:00,-21.242396018433965,78.39,80,Online
11588,S004,SHP0281,2026-08-04 12:20:00,-21.37711009609219,74.3,96,Online
11589,S004,SHP0281,2026-08-04 12:25:00,-21.1230309558255,73.44,98,Online
11590,S004,SHP0281,2026-08-04 12:30:00,-21.38710093581884,89.55,100,Online
11591,S004,SHP0281,2026-08-04 12:35:00,-20.774200718381,71.71,93,Online
11592,S004,SHP0281,2026-08-04 12:40:00,-21.464700520070565,90.88,90,Online
11593,S004,SHP0281,2026-08-04 12:45:00,-20.066793432698926,99.65,76,Online
11594,S004,SHP0281,2026-08-04 12:50:00,-20.4816288553705,96.96,80,Online
11595,S004,SHP0281,2026-08-04 12:55:00,-20.994969692159874,89.66,97,Online
11596,S004,SHP0281,2026-08-04 13:00:00,-20.65304220280081,81.44,76,Online
11597,S004,SHP0281,2026-08-04 13:05:00,-21.654720745724315,92.88,92,Online
11598,S004,SHP0281,2026-08-04 13:10:00,-19.99065066744018,76.02,98,Online
11599,S004,SHP0281,2026-08-04 13:15:00,-21.236085844880197,72.68,70,Online
11600,S004,SHP0281,2026-08-04 13:20:00,-21.048198965559745,71.71,71,Online
11601,S004,SHP0281,2026-08-04 13:25:00,-21.742373314875376,87.68,71,Online
11602,S004,SHP0281,2026-08-04 13:30:00,-20.805485078103644,94.62,86,Online
11603,S004,SHP0281,2026-08-04 13:35:00,-21.442537662830844,77.04,88,Online
11604,S130,SHP0282,2026-08-05 08:24:00,5.040662304626411,71.35,100,Online
11605,S130,SHP0282,2026-08-05 08:29:00,4.782290226830185,89.31,86,Online
11606,S130,SHP0282,2026-08-05 08:34:00,4.568902426027862,76.92,100,Online
11607,S130,SHP0282,2026-08-05 08:39:00,4.678255399294953,98.56,92,Online
11608,S130,SHP0282,2026-08-05 08:44:00,5.0903152136342085,80.05,72,Online
11609,S130,SHP0282,2026-08-05 08:49:00,4.48740361085247,98.3,98,Online
11610,S130,SHP0282,2026-08-05 08:54:00,4.700475331590569,75.39,94,Online
11611,S130,SHP0282,2026-08-05 08:59:00,5.265309352505791,71.52,91,Online
11612,S130,SHP0282,2026-08-05 09:04:00,6.040991949949725,76.9,93,Online
11613,S130,SHP0282,2026-08-05 09:09:00,5.191035527821202,77.88,99,Online
11614,S130,SHP0282,2026-08-05 09:14:00,4.633095343129085,89.0,77,Online
11615,S130,SHP0282,2026-08-05 09:19:00,4.8531543319710755,82.74,83,Online
11616,S130,SHP0282,2026-08-05 09:24:00,5.012635602461032,93.11,77,Online
11617,S130,SHP0282,2026-08-05 09:29:00,4.860230019745717,75.11,82,Online
11618,S130,SHP0282,2026-08-05 09:34:00,5.361223266694774,89.28,99,Online
11619,S130,SHP0282,2026-08-05 09:39:00,5.08698939320569,93.67,86,Online
11620,S130,SHP0282,2026-08-05 09:44:00,5.363140953963948,74.21,72,Online
11621,S130,SHP0282,2026-08-05 09:49:00,4.874222483880948,90.23,74,Online
11622,S130,SHP0282,2026-08-05 09:54:00,5.5302000878885025,85.6,83,Online
11623,S130,SHP0282,2026-08-05 09:59:00,4.933405766287382,95.59,81,Online
11624,S130,SHP0282,2026-08-05 10:04:00,4.611524052344803,92.83,97,Online
11625,S130,SHP0282,2026-08-05 10:09:00,5.870928152416889,93.39,79,Online
11626,S130,SHP0282,2026-08-05 10:14:00,4.2700089012155535,90.92,98,Online
11627,S130,SHP0282,2026-08-05 10:19:00,4.704504509878029,93.07,78,Online
11628,S130,SHP0282,2026-08-05 10:24:00,4.749188859267842,70.11,97,Online
11629,S130,SHP0282,2026-08-05 10:29:00,6.003322509222626,97.34,81,Online
11630,S130,SHP0282,2026-08-05 10:34:00,5.722743553658605,72.21,77,Online
11631,S130,SHP0282,2026-08-05 10:39:00,5.597571257456879,95.89,96,Online
11632,S130,SHP0282,2026-08-05 10:44:00,4.867736535049468,71.09,72,Online
11633,S130,SHP0282,2026-08-05 10:49:00,5.97047120153671,90.43,81,Online
11634,S130,SHP0282,2026-08-05 10:54:00,5.147340801536388,76.36,100,Online
11635,S130,SHP0282,2026-08-05 10:59:00,5.390905348121249,92.25,94,Online
11636,S130,SHP0282,2026-08-05 11:04:00,5.0718781524424825,95.86,70,Online
11637,S130,SHP0282,2026-08-05 11:09:00,4.9802133714706995,84.92,83,Online
11638,S130,SHP0282,2026-08-05 11:14:00,4.899288530429448,88.14,76,Online
11639,S130,SHP0282,2026-08-05 11:19:00,4.916144002632335,85.12,89,Online
11640,S130,SHP0282,2026-08-05 11:24:00,5.243396659471231,72.84,74,Online
11641,S130,SHP0282,2026-08-05 11:29:00,5.146879919510155,99.62,88,Online
11642,S130,SHP0282,2026-08-05 11:34:00,4.987411451918526,79.25,93,Online
11643,S130,SHP0282,2026-08-05 11:39:00,5.603809597079541,90.02,0,Offline
11644,S130,SHP0282,2026-08-05 11:44:00,3.8132987725037077,88.19,0,Offline
11645,S130,SHP0282,2026-08-05 11:49:00,5.203954899168478,84.23,0,Offline
11646,S130,SHP0282,2026-08-05 11:54:00,5.287095482663592,82.25,0,Offline
11647,S130,SHP0282,2026-08-05 11:59:00,5.458785147302068,80.68,97,Online
11648,S130,SHP0282,2026-08-05 12:04:00,4.974051423578656,92.72,70,Online
11649,S130,SHP0282,2026-08-05 12:09:00,5.083168026953583,82.17,73,Online
11650,S130,SHP0282,2026-08-05 12:14:00,5.394379353325888,82.81,85,Online
11651,S130,SHP0282,2026-08-05 12:19:00,5.596466561712072,96.0,92,Online
11652,S130,SHP0282,2026-08-05 12:24:00,4.879785605928492,84.86,86,Online
11653,S130,SHP0282,2026-08-05 12:29:00,5.106790313251024,96.09,82,Online
11654,S130,SHP0282,2026-08-05 12:34:00,5.671429585739503,89.75,74,Online
11655,S130,SHP0282,2026-08-05 12:39:00,4.150389169648459,94.31,87,Online
11656,S130,SHP0282,2026-08-05 12:44:00,4.723994960074166,82.28,76,Online
11657,S130,SHP0282,2026-08-05 12:49:00,5.586334391441185,82.97,77,Online
11658,S130,SHP0282,2026-08-05 12:54:00,5.437015133443321,97.18,86,Online
11659,S072,SHP0283,2026-08-01 05:00:00,5.208978084370678,83.8,75,Online
11660,S072,SHP0283,2026-08-01 05:05:00,4.820561250756352,75.16,82,Online
11661,S072,SHP0283,2026-08-01 05:10:00,4.647272600405833,75.52,75,Online
11662,S072,SHP0283,2026-08-01 05:15:00,4.763513752303051,83.05,83,Online
11663,S072,SHP0283,2026-08-01 05:20:00,5.619203288327477,94.92,86,Online
11664,S072,SHP0283,2026-08-01 05:25:00,4.7486229243378615,70.34,86,Online
11665,S072,SHP0283,2026-08-01 05:30:00,5.040569185695863,90.63,92,Online
11666,S072,SHP0283,2026-08-01 05:35:00,4.698516942055302,89.31,84,Online
11667,S072,SHP0283,2026-08-01 05:40:00,5.337109612039611,98.49,72,Online
11668,S072,SHP0283,2026-08-01 05:45:00,4.784509487861423,79.75,96,Online
11669,S072,SHP0283,2026-08-01 05:50:00,4.960962443938234,86.51,75,Online
11670,S072,SHP0283,2026-08-01 05:55:00,4.32664714678287,88.07,90,Online
11671,S072,SHP0283,2026-08-01 06:00:00,4.354652705518024,91.42,98,Online
11672,S072,SHP0283,2026-08-01 06:05:00,5.003069277328603,88.28,100,Online
11673,S072,SHP0283,2026-08-01 06:10:00,4.469937137920895,78.74,84,Online
11674,S072,SHP0283,2026-08-01 06:15:00,5.842034655733801,77.26,88,Online
11675,S072,SHP0283,2026-08-01 06:20:00,4.1753907551551,86.97,80,Online
11676,S072,SHP0283,2026-08-01 06:25:00,4.679929880534358,74.07,73,Online
11677,S072,SHP0283,2026-08-01 06:30:00,5.00668034690702,88.67,80,Online
11678,S072,SHP0283,2026-08-01 06:35:00,4.853946824881686,83.95,85,Online
11679,S072,SHP0283,2026-08-01 06:40:00,4.5583418173344326,79.68,83,Online
11680,S072,SHP0283,2026-08-01 06:45:00,4.616828864201893,95.08,89,Online
11681,S072,SHP0283,2026-08-01 06:50:00,4.603738369000305,78.89,82,Online
11682,S072,SHP0283,2026-08-01 06:55:00,4.885311322071975,95.16,87,Online
11683,S072,SHP0283,2026-08-01 07:00:00,5.780771635806969,86.71,99,Online
11684,S072,SHP0283,2026-08-01 07:05:00,,92.26,100,Online
11685,S072,SHP0283,2026-08-01 07:10:00,5.47316019575501,79.51,70,Online
11686,S072,SHP0283,2026-08-01 07:15:00,5.202790538331256,72.17,99,Online
11687,S072,SHP0283,2026-08-01 07:20:00,5.445544959192889,98.24,92,Online
11688,S072,SHP0283,2026-08-01 07:25:00,3.8800142789625656,73.74,79,Online
11689,S072,SHP0283,2026-08-01 07:30:00,4.878216791540709,73.28,84,Online
11690,S072,SHP0283,2026-08-01 07:35:00,5.5228541692602855,93.42,100,Online
11691,S072,SHP0283,2026-08-01 07:40:00,4.771305670900267,84.49,80,Online
11692,S072,SHP0283,2026-08-01 07:45:00,5.7049892659478445,75.65,88,Online
11693,S072,SHP0283,2026-08-01 07:50:00,5.593556061507105,98.6,72,Online
11694,S072,SHP0283,2026-08-01 07:55:00,4.812347713549015,87.71,74,Online
11695,S072,SHP0283,2026-08-01 08:00:00,4.798734592381457,95.89,100,Online
11696,S072,SHP0283,2026-08-01 08:05:00,4.594557663058213,81.89,97,Online
11697,S018,SHP0284,2026-08-04 08:53:00,-21.251837692745518,85.77,79,Online
11698,S018,SHP0284,2026-08-04 08:58:00,-21.493035625667567,71.68,71,Online
11699,S018,SHP0284,2026-08-04 09:03:00,-20.828475527826797,80.83,90,Online
11700,S018,SHP0284,2026-08-04 09:08:00,-21.582418597338574,70.13,71,Online
11701,S018,SHP0284,2026-08-04 09:13:00,-20.75850679352391,75.51,89,Online
11702,S018,SHP0284,2026-08-04 09:18:00,-20.7487685212399,87.83,78,Online
11703,S018,SHP0284,2026-08-04 09:23:00,-21.66448176207357,75.43,90,Online
11704,S018,SHP0284,2026-08-04 09:28:00,-20.380072557468665,83.42,100,Online
11705,S018,SHP0284,2026-08-04 09:33:00,-20.794556282233913,96.67,96,Online
11706,S018,SHP0284,2026-08-04 09:38:00,-20.70012079142205,89.18,81,Online
11707,S018,SHP0284,2026-08-04 09:43:00,-21.30346608061711,88.79,71,Online
11708,S018,SHP0284,2026-08-04 09:48:00,-20.751048352610752,70.5,90,Online
11709,S018,SHP0284,2026-08-04 09:53:00,-20.549442620111172,87.69,74,Online
11710,S018,SHP0284,2026-08-04 09:58:00,-21.039443359601872,73.7,70,Online
11711,S018,SHP0284,2026-08-04 10:03:00,-20.199231016300654,96.32,93,Online
11712,S018,SHP0284,2026-08-04 10:08:00,-20.982374146034825,89.01,80,Online
11713,S018,SHP0284,2026-08-04 10:13:00,-20.54368567981901,89.31,72,Online
11714,S018,SHP0284,2026-08-04 10:18:00,-20.882796477096537,95.07,82,Online
11715,S018,SHP0284,2026-08-04 10:23:00,-20.765791386857252,84.8,71,Online
11716,S018,SHP0284,2026-08-04 10:28:00,-21.66853290705391,87.15,75,Online
11717,S018,SHP0284,2026-08-04 10:33:00,-20.851578504713856,82.05,70,Online
11718,S018,SHP0284,2026-08-04 10:38:00,-21.293990040502905,88.02,90,Online
11719,S018,SHP0284,2026-08-04 10:43:00,-21.338559322311074,99.86,74,Online
11720,S018,SHP0284,2026-08-04 10:48:00,-20.30235872621361,76.81,75,Online
11721,S018,SHP0284,2026-08-04 10:53:00,-21.08550809922494,82.24,76,Online
11722,S018,SHP0284,2026-08-04 10:58:00,-21.4013207323902,94.63,76,Online
11723,S018,SHP0284,2026-08-04 11:03:00,-21.14365265124355,86.82,90,Online
11724,S018,SHP0284,2026-08-04 11:08:00,-21.520180091568765,75.04,82,Online
11725,S018,SHP0284,2026-08-04 11:13:00,-20.42644621272149,70.41,71,Online
11726,S018,SHP0284,2026-08-04 11:18:00,-21.278272297666607,84.95,100,Online
11727,S018,SHP0284,2026-08-04 11:23:00,-20.788280026422534,70.59,76,Online
11728,S018,SHP0284,2026-08-04 11:28:00,-20.45755731431587,94.37,74,Online
11729,S018,SHP0284,2026-08-04 11:33:00,-21.20006107248589,75.18,95,Online
11730,S018,SHP0284,2026-08-04 11:38:00,-20.787191027090884,89.54,82,Online
11731,S018,SHP0284,2026-08-04 11:43:00,-21.41203442196177,74.17,83,Online
11732,S018,SHP0284,2026-08-04 11:48:00,-20.021692172354527,94.15,92,Online
11733,S103,SHP0285,2026-08-04 09:47:00,-20.62544794615335,90.92,70,Online
11734,S103,SHP0285,2026-08-04 09:52:00,-21.077042575504322,84.84,80,Online
11735,S103,SHP0285,2026-08-04 09:57:00,-21.309133492355585,90.71,95,Online
11736,S103,SHP0285,2026-08-04 10:02:00,-21.045598621135852,89.26,95,Online
11737,S103,SHP0285,2026-08-04 10:07:00,-21.135993488940606,79.15,78,Online
11738,S103,SHP0285,2026-08-04 10:12:00,-20.2188221784002,89.9,100,Online
11739,S103,SHP0285,2026-08-04 10:17:00,-21.49021388888596,81.02,89,Online
11740,S103,SHP0285,2026-08-04 10:22:00,-20.94607943068392,90.35,83,Online
11741,S103,SHP0285,2026-08-04 10:27:00,-21.007335226653485,84.88,99,Online
11742,S103,SHP0285,2026-08-04 10:32:00,-21.046964120137947,91.61,71,Online
11743,S103,SHP0285,2026-08-04 10:37:00,-21.043446661975338,97.1,87,Online
11744,S103,SHP0285,2026-08-04 10:42:00,-21.046428324048193,76.25,95,Online
11745,S103,SHP0285,2026-08-04 10:47:00,-20.65077357346716,79.12,90,Online
11746,S103,SHP0285,2026-08-04 10:52:00,-20.756406221403026,81.18,100,Online
11747,S103,SHP0285,2026-08-04 10:57:00,-20.832435355450887,79.91,78,Online
11748,S103,SHP0285,2026-08-04 11:02:00,-22.213595744858107,78.42,72,Online
11749,S103,SHP0285,2026-08-04 11:07:00,-20.880082050334735,82.87,90,Online
11750,S103,SHP0285,2026-08-04 11:12:00,-21.662255744068034,99.26,87,Online
11751,S103,SHP0285,2026-08-04 11:17:00,-20.741471934745668,94.68,91,Online
11752,S103,SHP0285,2026-08-04 11:22:00,-20.410201052971793,97.82,81,Online
11753,S103,SHP0285,2026-08-04 11:27:00,-21.37049564503542,75.96,86,Online
11754,S103,SHP0285,2026-08-04 11:32:00,-21.104712288937083,96.18,93,Online
11755,S103,SHP0285,2026-08-04 11:37:00,-21.239742282021197,75.95,86,Online
11756,S103,SHP0285,2026-08-04 11:42:00,-20.50582728969728,86.85,79,Online
11757,S103,SHP0285,2026-08-04 11:47:00,-20.96198884589117,76.86,97,Online
11758,S103,SHP0285,2026-08-04 11:52:00,-20.30866824777347,97.8,100,Online
11759,S103,SHP0285,2026-08-04 11:57:00,-20.834498318821044,86.41,90,Online
11760,S103,SHP0285,2026-08-04 12:02:00,-20.90301992774567,88.9,83,Online
11761,S103,SHP0285,2026-08-04 12:07:00,-20.972717286958865,82.49,97,Online
11762,S103,SHP0285,2026-08-04 12:12:00,-20.672803160297065,76.48,85,Online
11763,S103,SHP0285,2026-08-04 12:17:00,-21.69507447929814,94.9,82,Online
11764,S103,SHP0285,2026-08-04 12:22:00,-20.965862417791797,79.4,86,Online
11765,S103,SHP0285,2026-08-04 12:27:00,-21.028018577491185,70.88,74,Online
11766,S124,SHP0286,2026-08-05 08:11:00,5.290167530863107,77.31,79,Online
11767,S124,SHP0286,2026-08-05 08:16:00,4.924919357650385,96.51,94,Online
11768,S124,SHP0286,2026-08-05 08:21:00,4.584506226334932,93.14,83,Online
11769,S124,SHP0286,2026-08-05 08:26:00,5.00294026996788,86.83,89,Online
11770,S124,SHP0286,2026-08-05 08:31:00,4.566863788452663,94.87,91,Online
11771,S124,SHP0286,2026-08-05 08:36:00,4.2298951149650055,79.02,78,Online
11772,S124,SHP0286,2026-08-05 08:41:00,5.2908489925941975,99.26,97,Online
11773,S124,SHP0286,2026-08-05 08:46:00,5.231624629077868,99.9,83,Online
11774,S124,SHP0286,2026-08-05 08:51:00,5.18683637759743,80.12,92,Online
11775,S124,SHP0286,2026-08-05 08:56:00,5.521171368778324,86.07,0,Offline
11776,S124,SHP0286,2026-08-05 09:01:00,4.73398724387843,80.68,0,Offline
11777,S124,SHP0286,2026-08-05 09:06:00,4.427554342891498,92.89,0,Offline
11778,S124,SHP0286,2026-08-05 09:11:00,4.971988089276782,93.71,0,Offline
11779,S124,SHP0286,2026-08-05 09:16:00,4.860999880117636,93.99,80,Online
11780,S124,SHP0286,2026-08-05 09:21:00,4.663081713291972,99.84,81,Online
11781,S124,SHP0286,2026-08-05 09:26:00,4.968060338604881,87.88,71,Online
11782,S124,SHP0286,2026-08-05 09:31:00,4.755357941518166,78.07,87,Online
11783,S124,SHP0286,2026-08-05 09:36:00,4.265597886657267,74.96,84,Online
11784,S124,SHP0286,2026-08-05 09:41:00,4.823529323682496,70.25,96,Online
11785,S124,SHP0286,2026-08-05 09:46:00,4.545449933318457,75.91,84,Online
11786,S094,SHP0287,2026-08-06 05:24:00,5.0926592286443695,84.02,92,Online
11787,S094,SHP0287,2026-08-06 05:29:00,4.737586096703738,97.44,77,Online
11788,S094,SHP0287,2026-08-06 05:34:00,5.444652589656421,97.21,85,Online
11789,S094,SHP0287,2026-08-06 05:39:00,5.641546426907146,99.16,97,Online
11790,S094,SHP0287,2026-08-06 05:44:00,5.271752549204763,78.09,80,Online
11791,S094,SHP0287,2026-08-06 05:49:00,4.379589527206672,97.66,95,Online
11792,S094,SHP0287,2026-08-06 05:54:00,5.6020783995516155,88.87,91,Online
11793,S094,SHP0287,2026-08-06 05:59:00,5.630288180149506,70.14,91,Online
11794,S094,SHP0287,2026-08-06 06:04:00,5.007516204523176,97.76,87,Online
11795,S094,SHP0287,2026-08-06 06:09:00,5.5291704641342125,82.65,72,Online
11796,S094,SHP0287,2026-08-06 06:14:00,4.779329944781328,86.77,80,Online
11797,S094,SHP0287,2026-08-06 06:19:00,4.253501626060164,73.3,81,Online
11798,S094,SHP0287,2026-08-06 06:24:00,4.695886224551362,90.3,71,Online
11799,S094,SHP0287,2026-08-06 06:29:00,5.6917203464179025,90.92,92,Online
11800,S094,SHP0287,2026-08-06 06:34:00,4.403568030555411,79.0,70,Online
11801,S094,SHP0287,2026-08-06 06:39:00,4.9998085127725975,70.69,80,Online
11802,S094,SHP0287,2026-08-06 06:44:00,5.013657557336085,98.78,75,Online
11803,S038,SHP0288,2026-08-02 09:16:00,4.794810302412875,77.94,89,Online
11804,S038,SHP0288,2026-08-02 09:21:00,4.822591360065154,90.6,91,Online
11805,S038,SHP0288,2026-08-02 09:26:00,5.028899653694481,76.98,91,Online
11806,S038,SHP0288,2026-08-02 09:31:00,4.775135063226109,92.52,77,Online
11807,S038,SHP0288,2026-08-02 09:36:00,4.431176601132828,95.75,89,Online
11808,S038,SHP0288,2026-08-02 09:41:00,5.086012777177382,79.92,94,Online
11809,S038,SHP0288,2026-08-02 09:46:00,5.429346632977989,93.92,72,Online
11810,S038,SHP0288,2026-08-02 09:51:00,5.347829007461368,97.17,93,Online
11811,S038,SHP0288,2026-08-02 09:56:00,4.676105813044075,74.27,73,Online
11812,S038,SHP0288,2026-08-02 10:01:00,4.49950883384893,80.58,91,Online
11813,S038,SHP0288,2026-08-02 10:06:00,4.886324847138089,78.24,70,Online
11814,S038,SHP0288,2026-08-02 10:11:00,5.627116603918266,75.01,97,Online
11815,S038,SHP0288,2026-08-02 10:16:00,10.07390917505288,83.82,98,Online
11816,S038,SHP0288,2026-08-02 10:21:00,9.792577255122076,83.02,87,Online
